1;5;1. Компактный, легко помещается даже в кармане сорочки. 2. Функциональный, помимо неплохой камеры с автофокусом на него можно еще установить и навигационный софт. У меня стоит Navitel с картами почти на весь бывший СССР и полЕвропы, работает даже лучше штатного автонавигатора. 3.Надежный, за год эксплуатации ни разу не подвел.
0;5;1. Многие тут пишут, что и процессор слабоват и памяти 512 MB мало, хотя... Лично я в игрушки не играю, да и что попало с маркета не будет соблазна ставить. 2. Емкость аккумулятора. От этого никуда не деться, но это слабое место всех андриодсмартфонов.
1;5;Если нужен компактный телефон с неплохой фотокамерой и навигатором, то это неплохой  вариант по соотношению цена/качество
1;5;"1. Эргономичность. Размеры телефона таковы, что он идеально лежит в женской руке. Очень немаловажно, учитывая, что это не та вещь, которую стоит ронять. (Для сравнения возьмите в руки любой флагман, типа samsung galaxy tab 3  едва ли получится сделать на нём хоть чтото одной рукой. А теперь представьте, что вы за рулём, или у вас заняты руки  как вы будете пользоваться своим недопланшетомперетефоном?) 2. Фотокамера, звук в наушниках. Автофокус, вспышка и 5 М/пикс делают фотокамеру полезным дополнением. На удивление хороший звук. Плеер Sony Walkman оставлен за ненадобностью. 3. Быстродействие и общая неглючность при использовании ""рабочих"" приложений (2gis, почта, браузер, просмотр фото и т.п.). 4. HTS Sens, качество сборки, материалы. Его просто приятно держать в руках, пользоваться им. Всё очень гибко и разумно."
0;5;1. Небольшой объём внутренней памяти. Легко решается переносом приложений на micro SD карту. 2. Динамик, который не способен выдержать насилие басами. 3. Небольшой дисплей, однако это плата за его удобные размеры.
1;5;Идеальный, разумный вариант для делового человека, которому некогда играть на телефоне, и нет желания переплачивать за невнятные плюшки и аппаратные мощности, которые никогда не будут использованы даже на 70%. Телефон, который стабильно работает по 3 дня, если пользоваться wifi или gps НЕ в режиме нонстоп, а по необходимости.
1;4;удобный хорошая сборка камера 5 м.п. wifi роутер
0;4;мало памяти слабый процессор
1;4;Отличный телефон, самый большой недостаток которого  мало памяти. Не все игры (особенно популярные) можно установить себе. Да и вообще установить много не получится( а так в целом он очень удобный, в руке не скользит, сенсор чувствительный, не тупит ( год использую). Сейчас соответствует своей цене, я покупала за 9 и сейчас понимаю что для него это много. Идеально подходит для тех кому просто нужен телефон для интернета, для игр лучше выбрать другой.
1;4;Android, тачскрин и компактность
0;4;батарея, процессор и маленький экран
1;4;отличная, самостоятельная моделька от HTC. Имхо для девочек. Брали жене год назад. Она довольна, только экран маловат всёже, нужно было подождать и взять чтото побольше. Себе бы не взял  слишком он миниатюрный.
1;4;Компактный,хорошо сидит в руке,приятный на ощупь,не тормозит,цена не большая.
0;4;Малый заряд батареи(максимум 3 дня,если не активно пользовать),маленькая оперативка,и внутренняя память.
1;4;Пользуюсь уже почти год,нареканий пока ,кроме вышеперечисленных нет,всем почти доволен. Так что если больших претензий не предъявлять ,то вполне сносный смартфон.
1;1; компактный  приятные материалы корпуса
0;1;" через полгода эксплуатации стал глючить сенсор в нижней части экрана. ""слепые зоны"" на нем, тычешь в одно, а нажимает другое.  постоянно нужно держать на зарядке, аккум. никакой.  процессор слабенький, все тормозит.  внутренней памяти не хватает постоянно."
0;1;Все можно было терпеть, если бы не начал глючить сенсор. Причем телефон эксплуатировался очень аккуратно  в чехле, с пленкой, ни разу не падал и не замерзал. Несу в гарантийку.
1;5;Мне все в нем нравиться!Его программное обеспечение позволяет использовать его почти везде и всегда,камера и дизайн
0;5;по моему мнению их прости нет
1;5;Мой муж подарил мне его на новый год, пользуюсь очень активно,можно делать записи, использовать как фотоаппарат и фото получаются достаточно хорошего качества,он всегда со мной,очень удобно пользоваться интернетом,я всегда в курсе событий,закачала навигатор и теперь я не потеряюсь.В нем есть все что нужно мне,да и цена на данный момент самое то.Всем рекомендую!
1;5;Главное достоинство телефона функциональность, прост в обращении  Андройд система. Возможность подключения к интернету.
0;5;Пока мой ребенок счастлив. Но через некоторое время начнёт сравнивать с другими более продвинутыми моделями и обязательно чтото да найдёт, в этом не сомневаюсь.
1;5;Купила ребенку эту модель, он очень доволен. Для его возраста(7 лет) думаю навороченей и не надо. Пусть с этим научится обращаться.
1;5;1. Удобное устройство 2. Хороший дизайн 3. Отличный интерфейс 4. Чувствительный сенсор 5. Не лагает 6. WiFi 7. Камера 8. Всякие мелочи
0;5;1. Нагревается 2. Недостаточно памяти 3. Нет фронтальной камеры
1;5;Покупкой доволен. Мне все в нем нравится за исключением некоторых минусов.
1;2;хороший дизайн хорошая сборка, ничего не скрипит удобный размер экрана
0;2;последняя версия андроид 2.3.2 глючит, подтормаживает, иногда не включается
0;2;Пользуюсь им 2 года,в целом, подходит только для звонков,музыки и может интернета. Самый главный минус стандартной прошивкииспользование встроенной памяти,все данные приложений лежат на встроенной памяти, так как её всего 150мб она заполняется очень быстро. Нет возможности устанавливать программы из google play сразу на флешку. Если память заполнена нет возможности даже фотографии посмотреть. Вообщем HTC SENSE очень огорчает.  Камера тоже не айс, при малейшем изменение освещения задирает ИСО.
1;1;размер отзывчивый сенсор
0;1;1 плохое качество приема сигнала: сначала все было нормально, но через полгода начались проблемы. Телефон просто перестал ловить связь дома (на работе/улице все норм). В результате периодически до меня не могут дозвониться. Для меня это существенный недостаток. (Проблема точно не в симке, т.к. в других телефонах с той же сим картой связь не пропадает)  2 долго включается: всегда на ночь отключала телефон, но после того как он начал подвисать при включении стараюсь без лишней надобности его не выключать или перезагружать  3 батарея: тут и так все понятно...  4 чтобы поставить песню на звонок/смс необходимо самостоятельно создать соответствующие папки: в принципе недостаток не существенный, но производители должны были создать нужные папки, а не заставлять клиента разбираться с этим  5 цена: покупала почти за 10 000, но этих денег он не стоит
0;1;Пользуюсь им почти год и очень разочарована. Для себя уже решила, что htc покупать больше не буду.
1;4;Неплохая камера (если сфотографировать тетрадь в полный рост будет все видно четко), ОС андроид  куча халявных приложений, никогда ничего не покупал. Сам телефон маленький, в руке лежит удобно, пользоваться можно и одной рукой. Брал для помощи в учебе  списывать можно на ура, дос открывает, как флешка работает. Еще удобная кнопонька поиска  с любого приложения можно искать что надо.
0;4;Недостатков гораздо больше чем достоинств. Зимой любит тормозить, батарейку держит даже если не использовать чуть больше суток. По играм  Angry Birds тормозит любая, не сильно но ощутимо. Хотя играл в Dead Space с 3Дэ  красота да и только, все летало. Любое стороннее приложение, которое сидит и жрет память обязательно будет тормозить систему (к примеру умную клавиатуру, а то родная не очень). В принципе, можно на недельку заморочиться и рутом прошить, но сильно не поможет в скорости.
1;4;Пользуюсь полтора года, за те деньги что он стоит сейчас  хороший телефон. Ставьте себе сторонний лаунчер (типа ОС для компьютера), с Go launcher EX телефон намного удобнее стал. Если нужен для сидения вконтактике, твитерьке и фотканья котят  подойдет. В игрушки хорошие не поиграешь, зато можно почти все под себя настроить. Я не жалею о покупке.
1;5;1.Качество сборки 2.Наушники в комплекте отличные 3.Камера 4.Интернет от wifi 5.Цена
0;5;1.Быстро садится аккумулятор, хотя это проблема всех смартфонов на платформе android 2.Мало внутренней памяти, хотя это не так уж и проблематично. Пользоваться можно
1;5;В общем смартфон отличный. Пользуюсь недолго и после моего samsung star он кажется более чем великолепным. не поддерживаются такие приложения как: subway surfers, temple run, sims и т.д. Так что если вы заядлый геймер, то не покупайте эту модель телефона. если он нужен для общения в интернете или просто использования интернета, то это очень привлекательная модель. СОВЕТУЮ:3
1;1;С виду тел приятный.удобный.покупал для себя специально компактный.Почитал отзывы и решился.
0;1;не понравился прием звонков на тачскрине.дергаешь за кольцо на прием. не всегда схватывал и сбрасывает звонящего...оч
0;1;а вот недостатки я и не ожидал такого..После мороза тел лежал во внешнем кармане куртки , пришел домой и заметил не большую влагу под крышкой при этом тел отключился сам..Положил тел  на просушку ничем не нагревал..потом поставил на зарядку тел переслал включаться грется сильно батарея.через 2 дня он включился но опять же заряд не держал и не видел симку..повез в гарант ремонт по гарантии. а там выдали заключение,в гарант ремонте отказано по причине попадания влаги.НОРМАЛЬНО.. требуется замены сист платы и тачскрина.. Хотя тачскрин работает отлично на все реагирует..Вобщем ничего я не добился. просто выкинул деньги и плачу за него кредит.отремонтировать сказали дешевле будет купить новый.Вот так. попользовался 2 недели я в ШОКЕ
1;4;удобный,камера хорошая,WiFi роутер.
0;4;Конечно батарея и вот это переход времени
1;4;Пользуюсь уже больше года тфу тфу пока не глючил хотя да памяти в телефоне катастрофически не хватает а так нормальный телефон
1;5;1) качественный экран, защищенный стеклом 2) удачный дизайн корпуса, софттач покрытие задней стенки, интересные цветовые решения (дочь выбрала purple) 3) отличная сборка, все выглядит крепким монолитом, за исключением кнопки включения 4) оболочка и виджеты HTC выше всяких похвал: красиво, удобно, без тормозов. Отличная экранная клавиатура HTC. 5) доступная цена (брал за 5990) 6) процессор следует считать не слабым, а щадящим батарейку :)
0;5;1) Кнопка включения изначально болтается, боязно за нее. 2) Мало памяти для установки приложений. В характеристиках пишут 150 Мб, реально сразу около 90.
1;5;Покупался дочери, у сына LG Optimus One, похожий по характеристикам. Сравнение между этими моделями однозначно в пользу HTC. При одинаковом размере экрана у Wildfire из коробки удачно подобраны шрифты и экранная клавиатура, тогда на Optimus One у меня уже минут через 5 начинают болеть глаза  слишком мелко.
1;4;Прочный корпус. Он реально прочный, сколько ни роняю  ничего ему не делается.
0;4;Постоянно воюю с приложениями. Они произвольно запускаются и сажают батарею на раз. Самый существенный недостаток  звук. Сам по себе не особо громкий, у меня еще и настройки звука постоянно слетают. Скорее всего, проблема в большой кнопке регулировки звука. Тяжело подключается к компьютеру.Компьютер его не сразу видит, часто после подключения опять слетают настройки звука...
1;4;Идеальных телефонов, естественно, не бывает. При своей цене он вполне нормален.
1;4;Небольшой (почти идеальные габариты), шустрый,  надёжный, качество сборки и материалы  отличные, HTC SENSE (безусловно, крутая вещь), MultiTouch
0;4;" Батарея (при активном использовании  до 12 часов, при очень активном  до 68);  плеер выключается, если буквально на полмиллиметра вытащить наушники из гнезда  с одной стороны удобно, с другой  бесит (особенно когда несколько раз подряд приходится вынимать телефон, чтобы включить воспроизведение и класть его обратно в карман крайне осторожно, чтобы не повторять процедуру);  динамик звонка/музыки реально тихий  не всегда слышно;  в метро тыщу раз известит о том, что он нашёл какието сети (при смене симки на Мегафон  перестал (ловит в перегонах))  бесило во время чтения книг;  при смене типа подключения с WiFi на HSDPA/3G (""Мобильный интернет""), не производил подключения  приходилось перезапускать телефон. Проблема решилась после последнего обновления Андроида, однако часть осталась  после пополнения баланса и последующего включения моб. интернета всё равно надо перезагружать  иначе соединения не будет"
1;4;"Изначально рассматривал как альтернативу приглянувшемуся мне Samsung Galaxy GIO. Выбрал всё же чуть более дорогой HTC  больше качество понравилось. Первое, на что обратил внимание  это материалы. Soft Touch пластик, хорошее покрытие экрана, хромированные качель и окантовка динамика. Также порадовало наличие LEDвспышки. Да и интерфейс SENSE, на мой взгляд, один из самых удобных в Android.  Радует голосовое управление (особенно в нафигаторе)  грамотно распознаёт голос, вне зависимости от интонации. Камера средняя  вспышка хорошо (очень и очень яркая), однако запись в *.3GP  не есть гут. Можно было бы и MPEG4 (по сравнению с NOKIA X6  ни о чём) . Действительно хороший экран  шустрый, изображение яркое, MultiTouch... Довольно стойкий к царапкам  не Gorilla Glass, конечно, но почти не царапается (Если телефон в ""бампере""  вообще сказка). ""Уши"" стандартные дают нормальный звук... но ими не пользовался  заменил сразу на Sennheiser CX200. Звучание (со скачанным эквалайзером  стандартного нет)  очень даже ничего себе. По быстродействию  600 МГц HTC ""рвут"" 800 МГцовый Samsung Galaxy GIO. лавное  чтобы внутренней памяти было не менее 15 МБайт, иначе будут лёгкие тормоза. Приложения: Рекомендую сразу скачать Android Assistant (чтобы систему чистить), EQualizer (явно не помешает), Opera Mobile (без неё  вообще как без рук), Фонарик (Tiny Flashlight, например), можно ""ВКонтакте Музыка и видео""  тоже ничего весчь. Игрушки: Angry Birds идёт хорошо, но иногда подтормаживает на тяжёлых уровнях (особенно, если идёт потоковая реклама  лучше перед игрой отключать интернет, ибо рекламные баннеры как нарисуются  не сотрёшь). То же самое с эмулятором Денди и Yumm! (Другие игры не ставил). Интернет и Мультимедиа: Видео из Контакта ""глотает"" за милую душу (разрешение 360), YouTube клиент тоже хорош...  В общем, ни разу не пожалел  он свои деньги отрабатывает на все 100%."
1;2;Небольшой размер для руки ребёнка, девушки. Приятный на ощупь.
0;2;Самый главный:   теряет постоянно связь с сетью (Билайн)  нет сигнала и всё  пока не включишь сам  похоже брак. При этом мой EVO 3D  в этом же районе ловит прекрасно, оператор тот же. Железо жутко тормозное  тормозит всё, как сам Сенс, так и игры, приложения. Много игрушек просто не поставить  пишет, что не поддерживаются устройством. Часто зависает в играх пожёсткому  спасает только выемка АКБ.
0;2;"Телефон покупался ребёнку, половину цены он сам заработал оценками. Половину доложили ему. Сын хотел иметь свой телефон и возможность играть в игры, чтобы не брать мой. Очень жалею, что не провёл тестдрайв до покупки, поверил на слово отзывам. Если с тормозами можно было бы смириться  всётаки 6 т.р. Ученику в 3й класс  нет смысла пока в 23 раза дороже брать. Но так позвонить ребёнку  телефон не доступен, пока он сам не увидит и не включит его. На старом его Самсунге за 1,5 р. ловит отлично с этой же симкой. В общем не прошло и месяца, а уже в СЦ обращаться. Как не посмотришь на дисплей  ""нет сигнала"". Уже подумал, что надо было наверно за 8 взять какойнить Samsung помощнее в качестве временного, хотя я их не воспринимаю генетически. 6 тыс. р. на ветер выкинуты, ребёнок очень расстроен. И назад уже не сдать его, только если ремонтировать буду 3 раза.  Хоть выкидывай и покупай новый нормальный, но лишних денег нет, чтобы взамен другой взять.  Сына жаль  сам копил на него, чтобы самому купить. :("
1;3;Размер, удобно лежит у меня в руке. Подсветка сенсорных кнопок (у мужа на самсунге такого нет, неудобно). Интерфейс Htc Sense. Больше найти не могу...
0;3;"1) Память. это мой кошмар! Я постоянно ломаю голову как бы мне ее почистить, чтобы он не ругался, но и проиложения стоят уже те, которые и не удалишь... в последнее время постоянно скачивается приложение ""сервисы google play""  занимает 7 метров, на карту SD не переносится...хорошо хоть удаляется... но мне надоело его каждый день по несколько раз сносить... 2) Батарея. Очень слабая. Я решила эту проблему купив более емкий аккум, но он стал гораздо толще и выглядит как то нелепо :) 3) Камера. я не могу сказать, что она хорошая, у меня на слайдере SE была гораздо лучше... эта тормозит сильно, после нажатия ""спуска затвора"" проходит еще некоторое время... 4)Очень много предустановленного хлама, который мне не нужен совершенно и который я не могу не удалить, не перенести на карту SD  такие как Facebook, google talk, google карты, gmail  для кого то это может и плюс, а для меня ОГРОМНЫЙ МИНУС! мне не нужны именно ЭТИ приложения, мне другие нужны, а из за того, что эти занимают место и ничего с ними нельзя сделать, приходиться рассчитывать, что установить, а что снести!!!"
0;3;В целом я была довольна телефоном где то месяца 23. Потом началось  то постоянно загружался Htc sense   выходишь из какого то приложения на домашнюю, а он колесико крутит, как при включении, загружает все, и так постоянно  бесило дико, особенно когда надо позвонить срочно... написали смс, зашел прочитал, и выходишь номер набрать, а он грузится... бесило дико... как то ушло само, потом периодически возникало, но редко. В целом аппарат неплохой, но тормозит временами сильно, почистить бы его, памяти освободить, да только уже некуда, итак все забито под завязку... решить бы эту проблему и был бы очень неплохой телефон...
1;5;"Лучшая бюджетная модель, в свое время кусалась только ценой. за которую можно было найти арм в7 процессор от Сони Эрикссон, например. Сборка, сенс (кастомизировал обложки под зеленую планетку и стало смотреться очень привлекательно) камера для бюджетника с А\Ф и 5мпикс это зачет 512 ОЗУ это большой плюс, даже сейчас многие бюджетники не имеют толковой камеры, нормальной сборки, нормального разрешения экрана 320х240 (не нормальное) нормальное начинается от 480х320 и только для 3.2"", на 3.5"" уже нужно 800х480, также многие современные бюджетники не имеют 512 ОЗУ, а меньшее количество, что вкупе с 4+ андроидом дает плачевный результат. Добавлю, камера нормально снимает при должном освещении, что радует, ну а при тусклом свете снимать трудно даже с обратной подсветкой фотосенсора, хотя не спорю, что получится четче, есть с чем сравнить."
0;5;цена на момент выхода+ процессор 600мгц арм в6 qualcomm msm 7227, что мягко говоря за 12 тысяч было переоценкой производительности, сейчас н стоит 6тыр за РСТ и это прекрасная цена.
1;5;Аппарат и платформу знаю с момента выхода, вообще занимаюсь  смартфонами как хобби, так что мнение о смартфоне было выработано еще в далеком предалеком прошлом:) и мнение было положительное, но в те времена нам всем хотелось производительности и хотелось побольше цифр, так что мое внимание он заполучил когда мне понадобился удобный картридер\плеер на подмену более музыкальной, но и более загруженной работой нокии с600 также скажу, что программы он тянет, недостаток памяти на андроид 2.3.5 компенсируется переносом приложений на карту памяти, причем без РУТ прав как на 4+ андроид недостаток эквалайзера компенсируется нормальным плеером играть в игры не люблю на смартфонах. но в энгри бердс и подобное  он может  играть, я пробовал для обьективности :)
1;5;+ компактный (не люблю огромные смешные лопаты) + качественные материалы сборки + громкие говорительныйприемный динамики + дизайн (Лично для меня конешно) + очень отзывчивый и приятный сенсор (для его ценовой категории) + хороший дисплей
0;5; слабый аккумулятор  маленькая внутренняя память Итак, 2 недостатка которые указаны мной выше  существенные, т.е. создают реальные неудобства. Аккумулятор.собственно это проблема всех аппаратов данного сегмента. если его не мучать играми, интернетом, GPSнавигацией, вообщем всем тем что убъет и любой другой телефон, он вполне отработает до 5 дней (в зависимости от количества разговоров и смс), а так, в среднем, у меня он держит 12 дня ( бесплатный Wifi делает свое дело). Ну и малый объем внутренней памяти. это на само деле катастрофа, если вы планируете грузить на него всякие программы, игры, приложения и прочее. это связанно стем что многое из этого просто не может работать с Флешки (идет в комплекте 2Gb) и остается на телефоне, память быстро забивается и приходиться чтото удалять  чтобы поставить новое. Ну и по мелким минусам: 1. Я бы охарактеризовал его радио скорее как приемник помех. исключительно их ловит. 2. иногда тупит со звонком (стоит функция увеличения громкости если телефон в кормане и ее уменьшения если он на столе или в руке)  3. качество музыки в наушниках...Я конешно нашел с чем сравнить.мой прошлый телефон SE W610 с вакуумными наушниками. Но все же. первое время не слушал НТС в наушниках вообще. 4. непродуманная задняя крышка. снимать ее опасно. в буквальном смысле. ее крепления сделаны как будто производители хотят чтобы вы их сломали.
1;5;теперь подробнее. Если быть точным пользуюсь почти два года или даже больше...вообщем брал когда только появился Sиндекс. выбирал между этой моделью и аналогичным по характеристикам Сони Ериксоном (не помню модели, помню только, что на 3 тысячи дешевле была). Изначально не приследовал цели купить супер навороченный телефон со всеми возможными и невозможными функциями. Вообщем после того как консультант мне ничего внятного не объяснил про оба телефона, решил брать HTC, так как его внешний вид, качество сборки и материалов,чувствительность сенсора вполне стоили того чтобы переплатить 3 тысячи, но получить достойный аппарат. В результате абсолютно доволен покупкой и сейчас.
1;4;габариты, стекло экрана, материалы, сборка, эргономика, htc sense
0;4;батарея, мало памяти для установки приложений,  даже с последующим перемещением на флешку
1;4;за свои деньги и этой фирмы телефон вполне  окупает себя, ни сколько не жалею
1;4;Очень хорошая камера,wifi, достоинств очень много все не перечислишь.
0;4;Быстро садится батарея, мало приложений можно закачать.
1;4;Телефон очень удобен в использовании. У меня он уже как год и не разу не заел.
1;2;цена
0;2;"1. и самое главноепамять телефона. ее просто не хватает ни на что. даже после того, как его рутнуливсе равно пользоваться не возможно. все время висит значок ""память телефона заканчивается"". не говоря о том, что приложения, которые удалось какимто образом скачать, обновить нельзя, тк нет памяти. 2. не все игры идут. так, крокодильчик свампи и cut the ropeне доступны для этого телефона. 3. на кнопке регулировки звука сбоку после 4 месяцев использования стерлась краска. 4. экран царапается легко 5. иногда кажется, что телефон очень широкий и рука устает его долго держать. 6. нет фронтальной камеры."
0;2;на самом деле многие проблемы решаются перепрошивкой телефона, но те, что я указала вышеони, к сожалению, никуда не исчезают.
1;4;1) Цена. Лично я купила телефон очень дёшево, за 3500, но и за 67 тысяч я бы купила. 2) Внешний вид. 3)Очень радует, что это андроидофон. 4)WiFi. 5) Отличная камера. 6) Заряд батареи мне нравится. Мне на день хватает предостаточно. Я часто слушаю музыку, играю. И заряд у меня остаётся. Конечно, на следущий день мне её не хватит, но заряжать каждую ночь для меня не проблема, сталкивалась с ситуациями похуже.
0;4;1) Приложения устанавливаются на внутреннею память, которой мало. И часто не удаётся переносить с телефона на карту памяти. Поэтому приходится отказыватьс от некоторых приложений, что бы скачать другие, более нужные. 2) Иногда поскрипывает задняя крышка. И регулировка громкости плохо прикреплена. Скачет, но минус не существенный, сама громкость не меняется.
1;4;Покупкой я довольна. Ну, конечно же есть телефоны намного лучше. По сравнению с моими прошлыми (шестью) телефонами этот несомненно и бесспорно лучший.
1;2;1. Крепкий 2. На момент покупки был достаточно мощным и качественным. 3. Удобные размеры 4. Дизайн
0;2;1. Андроид 2. Аккумулятор  для того чтобы посидеть в контакте надо брать с собой зарядку и сидеть около розетки, про расдачу wifi и GPS  я молчу (началось через полгода) замена не помогает. 3. Дисплей  тусклый (на солнце вообще не видно), отклик стал гораздо хуже из за тормозов системы, а так же крайне глючит светоулавливатель и постоянно тухнет сам дисплей не желая включаться (лечится выниманием батареи, началось через 9 месяцев). 4. Память  отсутствие возможности переноса приложений на карту. 5. Сеть  часто безпричинно не может включить моб. интернет, пропадает сеть (спасает перезагрузка), скорость приема крайне слабая.
0;2;Полтора года назад был шикарный, но сейчас его надо снять с производства и с продажи, т.к. сейчас он не справится не с чем.  P.S. В целом доволен был, когда купил, но на днях куплю себе Sony Xperia
1;5;Дизайн Качество сборки Процессор нормальный Хороший экран Аккумулятор...хватает на деньдва. Очень удобный HTC sense
0;5;опять таки аккумулятор да собственно всё.
1;5;Подарил жене на день рождения. Была довольна т.к. давно хотела сенсорный. Очень шустрый аппарат,со всеми задачами справляется, не глючит практически,бывают лаги при загруженности,но они не критичны. Себе скоро такой возьму(использую Nokia X302). Соотношение цена/качество оправдывает на 10 из 10.
1;5;1. Размер. Когда покупала он мне казался маленьким и не удобным, но потом поняла, что сенсорный телефон должен быть именно такого размера. Удобно выполнять все манипуляции одной рукой. 2. Сборка и дизайн. Реально приятный на вид телефончик. 3. Экран яркий и отзывчивый. Вообщем плюсов очень много. Писать все нет смысла. За эту цену не телефон, а сказка.
